time,ID_PRODUCTO,COD_CLIENTE,FECHA_REAL,VALOR_VENTA,VALOR_FINANCIADO
26,4289642,220251, 24/04/2015,1310200,1300000
26,3891409,492483, 24/04/2015,1099999,1099999
26,4289612,66619, 24/04/2015,1189701,1189701
26,4289625,211794, 24/04/2015,619999,619999
26,4001045,502439, 24/04/2015,1296300,1296300
26,3551026,385725, 24/04/2015,289900,0
26,3551026,385725, 24/04/2015,38500,328400
25,3341445,398945, 23/04/2015,1011400,0
25,3341445,398945, 23/04/2015,20000,1031400
26,3484609,301097, 24/04/2015,599900,0
26,3484609,301097, 24/04/2015,93800,422500
26,4289615,556135, 24/04/2015,1292000,1292000
26,4289613,227299, 24/04/2015,1174500,1174500
26,4289573,266118, 24/04/2015,380000,380000
26,4289559,251546, 24/04/2015,850000,0
26,4289559,251546, 24/04/2015,550000,1400000
26,3276241,265061, 24/04/2015,160000,160000
26,4289609,472581, 24/04/2015,1294001,1294001
26,3784101,531367, 24/04/2015,884129,884129
26,3089015,557994, 24/04/2015,1240000,1240000
26,3053895,477056, 24/04/2015,1350000,1350000
26,4060827,334435, 24/04/2015,1300000,1069000
26,4121698,253838, 24/04/2015,229900,229900
26,3139345,581509, 24/04/2015,645200,645200
26,4289595,79544, 24/04/2015,579900,579900
26,4289592,426407, 24/04/2015,1219900,0
26,4289592,426407, 24/04/2015,56000,1275900
24,3020422,352201, 22/04/2015,756000,756000
26,4288797,465452, 24/04/2015,468000,468000
26,4289585,542924, 24/04/2015,1284000,1284000
26,3755491,498497, 24/04/2015,330005,330005
26,4289575,424982, 24/04/2015,1000000,0
26,4289575,424982, 24/04/2015,299999,1299999
26,673578,460651, 24/04/2015,909800,909800
26,3327552,276688, 24/04/2015,405000,0
26,3327552,276688, 24/04/2015,205001,0
26,3327552,276688, 24/04/2015,42000,0
26,3327552,276688, 24/04/2015,42000,694001
26,3559264,526458, 24/04/2015,494000,494000
26,4280513,523255, 24/04/2015,608500,608500
26,3893227,107561, 24/04/2015,458800,0
26,3893227,107561, 24/04/2015,458800,917599
26,4289569,426185, 24/04/2015,500999,500999
25,3791030,201991, 23/04/2015,398000,367510
23,4288832,219148, 21/04/2015,940000,940000
26,3215718,359199, 24/04/2015,268900,268900
26,3035743,285470, 24/04/2015,799900,799900
26,4289561,560300, 24/04/2015,347000,347000
26,4289565,422352, 24/04/2015,779999,0
26,4289565,422352, 24/04/2015,487999,1267998
26,582169,508137, 24/04/2015,800000,0
26,582169,508137, 24/04/2015,180500,980501
24,4288479,526194, 22/04/2015,424900,424900
23,3161228,573301, 21/04/2015,1499999,1499999
26,4289561,560300, 24/04/2015,812000,812000
26,4289558,466426, 24/04/2015,1300000,1300000
26,4289556,123867, 24/04/2015,1150000,1150000
26,3043076,51399, 24/04/2015,1500000,1500000
26,4289552,509780, 24/04/2015,447999,447999
26,3666172,591970, 24/04/2015,590000,569000
26,3231821,334304, 24/04/2015,699900,0
26,3231821,334304, 24/04/2015,609000,1308900
26,3990620,342694, 24/04/2015,1021440,0
26,3990620,342694, 24/04/2015,135000,1155660
26,3038785,485954, 24/04/2015,1050000,1050000
25,4288847,427533, 23/04/2015,430000,0
25,4288847,427533, 23/04/2015,775999,1205999
25,3155726,456563, 23/04/2015,756000,0
25,3155726,456563, 23/04/2015,770000,1500000
26,3666172,591970, 24/04/2015,745000,745000
25,4288811,214200, 23/04/2015,1300000,1300000
24,4288801,214201, 22/04/2015,700000,0
24,4288801,214201, 22/04/2015,700000,1400000
25,4288699,370247, 23/04/2015,580000,580000
24,4288684,350026, 22/04/2015,1400000,1400000
24,3476620,347435, 22/04/2015,1300000,1300000
24,4288318,370412, 22/04/2015,750000,750000
25,3133882,414124, 23/04/2015,1600000,1600000
26,4289541,517292, 24/04/2015,1291300,1291300
23,3776664,241351, 21/04/2015,982800,982800
25,3252713,236806, 23/04/2015,394000,394000
24,2200772,326487, 22/04/2015,1100000,1100000
26,3323083,415737, 24/04/2015,1060726,0
26,3323083,415737, 24/04/2015,20000,1080726
10,3113976,279965, 08/04/2015,1700000,1700000
25,4289531,338505, 23/04/2015,546000,0
25,4289531,338505, 23/04/2015,854000,1400000
25,3003249,378755, 23/04/2015,944000,944000
26,3064660,581874, 24/04/2015,304500,304500
24,4288339,153281, 22/04/2015,605000,605000
22,3295477,361588, 20/04/2015,1230000,0
22,3295477,361588, 20/04/2015,170000,1400000
18,4044227,439436, 16/04/2015,693000,693000
24,3300886,331628, 22/04/2015,307600,307600
20,3092644,398958, 18/04/2015,1115600,0
20,3092644,398958, 18/04/2015,268800,1384400
26,4289525,164453, 24/04/2015,1380000,1300000
19,4287067,330897, 17/04/2015,461400,0
19,4287067,330897, 17/04/2015,858100,1300000
19,1121855,402295, 17/04/2015,412200,0
19,1121855,402295, 17/04/2015,1080000,1492200
25,3150903,268002, 23/04/2015,1110700,1110700
25,3737038,64035, 23/04/2015,1326000,1326000
25,3077227,312620, 23/04/2015,905000,905000
25,4036861,245923, 23/04/2015,1323000,1323000
25,3577543,235810, 23/04/2015,606100,606100
25,4288691,184298, 23/04/2015,499999,0
25,4288691,184298, 23/04/2015,500001,1000000
25,3248187,318915, 23/04/2015,713400,713400
26,4068143,308339, 24/04/2015,717700,717700
25,3248212,399626, 23/04/2015,199400,0
25,3248212,399626, 23/04/2015,200600,400000
25,4288989,197522, 23/04/2015,600500,600500
24,3731211,368264, 22/04/2015,1464561,0
24,3731211,368264, 22/04/2015,35439,1500000
25,3225562,351434, 23/04/2015,355200,355200
24,4288608,409885, 22/04/2015,1388000,0
24,4288608,409885, 22/04/2015,22000,1400000
20,3026202,433976, 18/04/2015,40200,0
20,3026202,433976, 18/04/2015,761800,802000
24,4288358,339644, 22/04/2015,1070600,0
24,4288358,339644, 22/04/2015,329400,1400000
22,3304339,391737, 20/04/2015,1430620,0
22,3304339,391737, 20/04/2015,25000,1455620
22,3603928,341018, 20/04/2015,531300,0
22,3603928,341018, 20/04/2015,16000,547300
20,4287097,343193, 18/04/2015,1105150,0
20,4287097,343193, 18/04/2015,138000,1243150
16,4286784,220503, 14/04/2015,751000,751000
25,3052786,519262, 23/04/2015,1352000,1352000
25,3133935,535246, 23/04/2015,805600,805600
25,4289187,432773, 23/04/2015,882760,0
25,4289187,432773, 23/04/2015,353800,0
25,4289187,432773, 23/04/2015,46400,1282960
25,3338169,310953, 23/04/2015,350900,350900
25,557530,549417, 23/04/2015,495750,495750
25,3492278,554595, 23/04/2015,799900,799900
25,4289184,511707, 23/04/2015,1295316,1295316
25,4288908,173888, 23/04/2015,1116000,0
25,4288908,173888, 23/04/2015,324000,1400000
20,3608729,455743, 18/04/2015,420000,0
20,3608729,455743, 18/04/2015,480000,900000
22,566420,512720, 20/04/2015,850000,850000
23,3972169,463491, 21/04/2015,885000,885000
20,4287368,120876, 18/04/2015,1259000,1259000
25,3691416,264643, 23/04/2015,892600,892600
25,4289178,410293, 23/04/2015,1300000,1300000
25,3459997,400483, 23/04/2015,1007000,1007000
25,4289175,686473, 23/04/2015,426000,0
25,4289175,686473, 23/04/2015,729000,1155000
24,3037444,610874, 22/04/2015,950000,0
24,3037444,610874, 22/04/2015,450000,1400000
24,3301189,455363, 22/04/2015,1400000,1400000
25,3543352,406513, 23/04/2015,1000001,1000001
25,605048,546611, 23/04/2015,788140,788140
25,4288967,395560, 23/04/2015,55000,55000
25,3796794,520694, 23/04/2015,1439160,1439160
25,4289172,206127, 23/04/2015,1107600,1107600
24,4289165,136453, 22/04/2015,710001,710001
24,3924366,485486, 22/04/2015,594483,594483
25,3200684,394655, 23/04/2015,1286632,1286632
24,4285534,215607, 22/04/2015,584000,584000
22,4288901,789321, 20/04/2015,1400000,1400000
24,4288897,441531, 22/04/2015,700000,0
24,4288897,441531, 22/04/2015,700000,1400001
17,3542567,480991, 15/04/2015,340000,340000
25,4288890,371777, 23/04/2015,1650000,1400000
24,4288855,788560, 22/04/2015,831000,0
24,4288855,788560, 22/04/2015,569000,1400000
24,3895635,222302, 22/04/2015,63000,0
24,3895635,222302, 22/04/2015,193936,256936
24,3996479,330736, 22/04/2015,250000,250000
24,3796345,346607, 22/04/2015,1500000,1500000
23,4288461,103774, 21/04/2015,410000,410000
23,4288457,788614, 21/04/2015,1400000,1400000
22,4288448,100650, 20/04/2015,480000,480000
23,4288449,75209, 21/04/2015,480000,480000
23,3051211,485509, 21/04/2015,336000,336000
17,4288437,432059, 15/04/2015,1400000,1400000
23,4288421,788607, 21/04/2015,1400000,1400000
24,3959536,360085, 22/04/2015,1400000,1400000
23,3540728,611221, 21/04/2015,349000,0
23,3540728,611221, 21/04/2015,883000,1232000
23,4288007,339629, 21/04/2015,360500,0
23,4288007,339629, 21/04/2015,1039500,1400000
23,4287963,344220, 21/04/2015,210000,0
23,4287963,344220, 21/04/2015,1190000,1400000
23,1126056,399564, 21/04/2015,900000,0
23,1126056,399564, 21/04/2015,248700,1148700
25,4289170,546062, 23/04/2015,1219500,1219500
25,4289168,245192, 23/04/2015,421900,0
25,4289168,245192, 23/04/2015,421900,0
25,4289168,245192, 23/04/2015,448899,1292699
25,3026610,329067, 23/04/2015,276200,276200
25,3056764,388797, 23/04/2015,849000,849000
25,3148709,460311, 23/04/2015,783000,783000
25,3711587,359127, 23/04/2015,377300,0
25,3711587,359127, 23/04/2015,42000,419300
25,4289157,779401, 23/04/2015,1475000,1475000
25,580178,464249, 23/04/2015,419000,419000
24,4288626,51883, 22/04/2015,491291,491291
-1,4289137,91283, 28/03/2015,462000,0
-1,4289137,91283, 28/03/2015,429000,891000
25,4289139,610751, 23/04/2015,1400000,1400000
25,4289136,586957, 23/04/2015,711000,711000
25,4289135,232553, 23/04/2015,845001,845001
23,4287028,540081, 21/04/2015,908710,813000
23,565917,520812, 21/04/2015,853334,853334
19,3005403,545347, 17/04/2015,1296555,1296555
19,4287028,540081, 17/04/2015,486547,486547
25,4289125,434618, 23/04/2015,954500,954500
25,3549738,236069, 23/04/2015,174701,174701
25,605337,589838, 23/04/2015,629000,629000
25,4138418,413926, 23/04/2015,239000,0
25,4138418,413926, 23/04/2015,239000,478000
24,4288271,543534, 22/04/2015,888822,0
24,4288271,543534, 22/04/2015,341117,1229939
23,4287986,515674, 21/04/2015,631021,631021
22,3711293,446287, 20/04/2015,1226578,1226578
25,4289113,517390, 23/04/2015,1297664,1297664
25,3891922,335428, 23/04/2015,576000,0
25,3891922,335428, 23/04/2015,42000,418000
25,550651,572558, 23/04/2015,977400,977400
25,3306168,525276, 23/04/2015,239900,239900
25,4104144,167818, 23/04/2015,882000,882000
25,3327573,363629, 23/04/2015,945000,945000
25,4289099,424517, 23/04/2015,1299900,1299900
25,3781297,572621, 23/04/2015,837500,0
25,3781297,572621, 23/04/2015,403000,1240500
25,3248185,366789, 23/04/2015,500000,450000
25,4288935,216651, 23/04/2015,550000,550000
22,4287910,783969, 20/04/2015,1041035,0
22,4287910,783969, 20/04/2015,300000,1341035
22,3298919,393957, 20/04/2015,310000,310000
25,4288721,215076, 23/04/2015,1060000,0
25,4288721,215076, 23/04/2015,140000,1200000
22,1127379,394246, 20/04/2015,300000,300000
25,4203871,232965, 23/04/2015,806000,806000
24,3278516,285034, 22/04/2015,240000,240000
22,3964352,424270, 20/04/2015,382000,382000
22,3098355,403595, 20/04/2015,653500,0
22,3098355,403595, 20/04/2015,846500,1500000
22,4287585,392106, 20/04/2015,464600,464600
22,4287555,417596, 20/04/2015,706500,0
22,4287555,417596, 20/04/2015,693500,1400000
20,4287546,485188, 18/04/2015,1400000,1400000
19,4287540,485522, 17/04/2015,1400000,1400000
20,3347203,611230, 18/04/2015,1400000,1400000
22,4287183,60122, 20/04/2015,35460,35460
20,4287508,786341, 18/04/2015,1413000,1400000
19,4287477,611799, 17/04/2015,1400000,1400000
20,4287213,611100, 18/04/2015,440000,0
20,4287213,611100, 18/04/2015,960000,1400000
20,3943290,400552, 18/04/2015,1241600,1241600
20,4007151,416451, 18/04/2015,787825,787825
19,4287083,396576, 17/04/2015,251000,251000
19,4287083,396576, 17/04/2015,157000,157000
18,4286757,366761, 16/04/2015,1500000,1400000
18,3929253,368472, 16/04/2015,262000,262000
19,3864051,397764, 17/04/2015,765000,765000
25,3865812,221070, 23/04/2015,859000,859000
25,3607367,468083, 23/04/2015,52000,0
25,3607367,468083, 23/04/2015,1458000,1499999
25,3119898,266685, 23/04/2015,369900,0
25,3119898,266685, 23/04/2015,51600,421500
25,655238,594148, 23/04/2015,919800,919800
25,3215763,565265, 23/04/2015,494000,494000
25,4289068,548031, 23/04/2015,1378785,1371285
25,1126100,360579, 23/04/2015,390000,390000
25,4289051,307144, 23/04/2015,899000,899000
24,4288622,233891, 22/04/2015,23400,0
24,4288622,233891, 22/04/2015,1376600,1400000
24,4288611,318165, 22/04/2015,20000,0
24,4288611,318165, 22/04/2015,1383100,1400000
24,3912605,305787, 22/04/2015,32000,0
24,3912605,305787, 22/04/2015,630000,0
24,3912605,305787, 22/04/2015,738000,1400000
25,4289047,347073, 23/04/2015,779900,0
25,4289047,347073, 23/04/2015,66800,0
25,4289047,347073, 23/04/2015,149900,996600
25,3911749,431845, 23/04/2015,859000,859000
25,3138929,307530, 23/04/2015,1400000,1400000
25,3030364,581285, 23/04/2015,270000,259000
25,3962520,344860, 23/04/2015,650000,650000
24,3202996,414064, 22/04/2015,1085300,0
24,3202996,414064, 22/04/2015,212000,1297300
20,4288382,622513, 18/04/2015,1354800,0
20,4288382,622513, 18/04/2015,45200,1400000
16,4287591,786821, 14/04/2015,1353100,0
16,4287591,786821, 14/04/2015,46900,1400000
21,4287412,335849, 19/04/2015,1327400,0
21,4287412,335849, 19/04/2015,72600,1400000
9,3287678,620674, 07/04/2015,352750,0
9,3287678,620674, 07/04/2015,167250,520000
9,3056976,622726, 07/04/2015,1115900,0
9,3056976,622726, 07/04/2015,50000,1165900
9,671658,458852, 07/04/2015,1452000,0
9,671658,458852, 07/04/2015,48000,1500000
25,1122586,414096, 23/04/2015,706600,706600
23,4288010,788328, 21/04/2015,937768,937768
23,4288003,466094, 21/04/2015,1400000,1400000
25,3132505,566222, 23/04/2015,1164706,0
25,3132505,566222, 23/04/2015,294000,988706
23,3940793,426718, 21/04/2015,1304065,1304065
22,3673939,440759, 20/04/2015,632550,632550
25,3961755,425718, 23/04/2015,902000,902000
23,555235,527201, 21/04/2015,1500000,1500000
25,3518616,461354, 23/04/2015,1385661,1385661
16,4052123,329590, 14/04/2015,526780,526780
25,4289002,202937, 23/04/2015,1277640,1277640
25,4288997,361317, 23/04/2015,369900,0
25,4288997,361317, 23/04/2015,184900,554800
25,4288990,363629, 23/04/2015,1400000,1400000
25,586147,140438, 23/04/2015,997868,997868
25,4288986,132957, 23/04/2015,1400000,1400000
25,3794274,446854, 23/04/2015,871000,871000
25,3711754,446063, 23/04/2015,1102000,1102000
25,4288968,63566, 23/04/2015,597499,597499
25,4288967,395560, 23/04/2015,540000,540000
25,3708220,172322, 23/04/2015,588000,388000
25,3077884,275014, 23/04/2015,1220500,1220500
25,3389308,237669, 23/04/2015,1334686,1334685
17,4285723,256476, 15/04/2015,1300000,1300000
17,3318153,293875, 15/04/2015,1140153,1140153
16,4285235,785710, 14/04/2015,1400000,1400000
15,4284998,785037, 13/04/2015,1399760,1399760
15,4284860,307934, 13/04/2015,1300000,1300000
15,4057299,240143, 13/04/2015,857620,857620
12,3355377,270217, 10/04/2015,977424,977424
12,3091371,310310, 10/04/2015,140000,140000
12,4284343,293818, 10/04/2015,1300000,1300000
11,4284098,784216, 09/04/2015,516879,516879
11,3792320,243546, 09/04/2015,935790,935790
11,3776748,249092, 09/04/2015,700000,700000
9,3159568,336378, 07/04/2015,564925,564925
9,4282644,293013, 07/04/2015,910000,910000
25,3584280,71387, 23/04/2015,596000,596000
25,4288953,139472, 23/04/2015,550000,550000
25,4288952,219488, 23/04/2015,1277222,1277222
25,3873686,603797, 23/04/2015,1119000,1119000
24,4288520,339359, 22/04/2015,1320000,0
24,4288520,339359, 22/04/2015,80000,1400000
24,3944908,230793, 22/04/2015,1254000,1254000
23,4287907,349595, 21/04/2015,480000,480000
25,3283538,285519, 23/04/2015,899600,899600
22,3251321,355177, 20/04/2015,934800,0
22,3251321,355177, 20/04/2015,30000,964800
20,1123627,361500, 18/04/2015,957340,0
20,1123627,361500, 18/04/2015,49060,1006400
16,3238317,384146, 14/04/2015,674500,0
16,3238317,384146, 14/04/2015,25000,699500
25,3548008,528278, 23/04/2015,1600000,1600000
25,4288942,789476, 23/04/2015,1300000,1300000
25,4288927,512808, 23/04/2015,565000,565000
3,3853540,312062, 01/04/2015,897000,897000
2,3254614,317398, 31/03/2015,1450000,1450000
2,3580695,202622, 31/03/2015,850002,850002
25,3015057,308410, 23/04/2015,900000,900000
8,3055927,292230, 06/04/2015,1000000,1000000
8,4282364,274789, 06/04/2015,1300000,1300000
8,4282360,222579, 06/04/2015,1300000,1300000
8,4282281,179271, 06/04/2015,1300000,1300000
8,4282269,245691, 06/04/2015,1300000,1300000
8,4282260,293578, 06/04/2015,1018184,1018184
2,4280723,215541, 31/03/2015,557000,557000
2,4280714,217576, 31/03/2015,1300000,1300000
2,4280701,268151, 31/03/2015,1300000,1300000
2,4280684,373343, 31/03/2015,712922,712922
2,4280646,235071, 31/03/2015,1300000,1300000
0,4279504,76533, 29/03/2015,1373362,1373362
0,4170424,75581, 29/03/2015,1400000,1400000
0,3327691,75581, 29/03/2015,157722,157722
0,4279498,277463, 29/03/2015,827448,827448
0,4279494,289768, 29/03/2015,1300000,1300000
0,4279488,294931, 29/03/2015,840625,840625
25,3012975,396458, 23/04/2015,159800,159800
25,685460,589071, 23/04/2015,400000,400000
25,3660886,506304, 23/04/2015,1399999,1399999
25,4288895,144593, 23/04/2015,1134000,1134000
25,4288893,110135, 23/04/2015,969870,969870
25,4288892,575834, 23/04/2015,699900,0
25,4288892,575834, 23/04/2015,102800,802700
25,4288891,246368, 23/04/2015,1199600,1199600
25,3001446,556943, 23/04/2015,94900,0
25,3001446,556943, 23/04/2015,1399900,1494800
23,3057909,598806, 21/04/2015,1116995,1116995
23,3988204,218858, 21/04/2015,981572,981572
24,4257549,408505, 22/04/2015,466800,466800
25,3237051,552505, 23/04/2015,539890,539890
24,4288269,436481, 22/04/2015,1070000,1070000
24,4288343,788701, 22/04/2015,1100000,1100000
19,3040058,611804, 17/04/2015,500000,0
19,3040058,611804, 17/04/2015,170000,670000
25,3038250,386970, 23/04/2015,369900,0
25,3038250,386970, 23/04/2015,51600,421500
25,3014097,588031, 23/04/2015,1494800,1494800
25,609473,515690, 23/04/2015,899899,0
25,609473,515690, 23/04/2015,489899,1389798
25,3070982,575145, 23/04/2015,744600,744600
25,3034784,63540, 23/04/2015,1399208,1399208
25,3840731,522116, 23/04/2015,1069900,1069900
25,3150178,475674, 23/04/2015,570000,570000
25,4288865,246565, 23/04/2015,759900,0
25,4288865,246565, 23/04/2015,59600,819501
25,3578469,229635, 23/04/2015,359900,359900
25,3035955,473062, 23/04/2015,1086278,1086278
24,585624,500529, 22/04/2015,969224,969224
24,4288256,103016, 22/04/2015,1400000,1400000
23,3548972,448351, 21/04/2015,951200,951200
23,588529,584809, 21/04/2015,546273,546273
23,3251358,455833, 21/04/2015,801657,801657
22,587163,480951, 20/04/2015,1400000,1400000
25,3296619,554160, 23/04/2015,264300,264300
25,3770129,244221, 23/04/2015,202200,202200
25,3161174,536238, 23/04/2015,388999,388999
24,3127623,376269, 22/04/2015,1055000,1055000
25,4288839,374159, 23/04/2015,1298001,1298001
25,4288837,788783, 23/04/2015,892100,892100
25,3161174,536238, 23/04/2015,271000,271000
25,4288835,439483, 23/04/2015,988300,988300
25,3304402,452899, 23/04/2015,978900,978900
25,4288834,112586, 23/04/2015,1300000,1300000
24,3284657,536946, 22/04/2015,257016,257016
24,4288247,100594, 22/04/2015,1400000,1400000
25,3771780,435702, 23/04/2015,215000,0
25,3771780,435702, 23/04/2015,649000,864000
24,4288246,100948, 22/04/2015,1397112,1397112
24,4288239,106785, 22/04/2015,1378136,1378136
24,3772102,523268, 22/04/2015,198206,198206
24,3306358,272542, 22/04/2015,1506834,1500000
24,4288223,788431, 22/04/2015,1098537,1098537
24,3318783,205284, 22/04/2015,856947,856947
23,3283302,621410, 21/04/2015,1400000,1400000
24,4288586,93184, 22/04/2015,546273,546273
23,578994,561625, 21/04/2015,1366475,1366475
24,4288537,788284, 22/04/2015,910455,910455
23,4288145,107545, 21/04/2015,642315,642315
23,4288141,106113, 21/04/2015,1400000,1400000
23,4288143,105940, 21/04/2015,1400000,1400000
23,4288108,106099, 21/04/2015,1293860,1293860
23,4288047,106784, 21/04/2015,1072852,1072852
23,4288049,107635, 21/04/2015,1230647,1230647
23,4288016,163844, 21/04/2015,1400000,1400000
23,3001125,524028, 21/04/2015,173475,173475
23,3001125,524028, 21/04/2015,1090473,1090473
23,3091716,413560, 21/04/2015,469809,0
23,3091716,413560, 21/04/2015,28000,497809
0,4279458,625151, 29/03/2015,1278784,1278784
